cik,ticker,company,sic,afs,form,period,priceable
1375793,,GTX CORP,3663,4-NON,10-Q,20210331,N
1375877,CSIQ,CANADIAN SOLAR INC.,3674,1-LAF,20-F,20201231,Y
1376139,CVI,CVR ENERGY INC,2911,1-LAF,10-Q,20210331,Y
1376227,UNG,"UNITED STATES NATURAL GAS FUND, LP",6221,2-ACC,10-Q,20210331,Y
1376231,VPRB,"VPR BRANDS, LP.",7372,4-NON,10-K,20201231,Y
1376321,CNET,ZW DATA ACTION TECHNOLOGIES INC.,7370,4-NON,10-K,20201231,Y
1376339,MDXG,"MIMEDX GROUP, INC.",3841,2-ACC,10-Q,20210331,Y
1376793,CVAT,"CAVITATION TECHNOLOGIES, INC.",0700,4-NON,10-Q,20210331,Y
1376804,RDCT,"VNUE, INC.",7822,4-NON,10-K,20201231,Y
1376986,TVE,TENNESSEE VALLEY AUTHORITY,4911,4-NON,10-Q,20210331,Y
1377121,PTGX,"PROTAGONIST THERAPEUTICS, INC",2834,4-NON,10-Q,20210331,Y
1377149,CRVW,CAREVIEW COMMUNICATIONS INC,3663,4-NON,10-K,20201231,Y
1377167,FGCO,"FINANCIAL GRAVITY COMPANIES, INC.",6199,4-NON,10-Q,20210331,Y
1377178,,RIDGEWOOD ENERGY U FUND LLC,1382,4-NON,10-Q,20210331,N
1377630,NCMI,"NATIONAL CINEMEDIA, INC.",7310,2-ACC,10-Q,20210331,Y
1377789,AVNW,"AVIAT NETWORKS, INC.",3663,4-NON,10-Q,20210331,Y
1378239,OMAB,CENTRAL NORTH AIRPORT GROUP,4581,2-ACC,20-F,20201231,Y
1378453,,TRAVELCENTERS OF AMERICA INC. /MD/,5500,2-ACC,10-Q,20210331,N
1378590,BLIN,"BRIDGELINE DIGITAL, INC.",7372,4-NON,10-Q,20210331,Y
1378946,,"PEOPLE'S UNITED FINANCIAL, INC.",6035,1-LAF,10-Q,20210331,N
1378950,PRTS,"CARPARTS.COM, INC.",5531,2-ACC,10-Q,20210331,Y
1378992,,"BERRY GLOBAL GROUP, INC.",3089,1-LAF,10-Q,20210331,N
1379006,NNVC,"NANOVIRICIDES, INC.",2834,4-NON,10-Q,20210331,Y
1379041,EIG,"EMPLOYERS HOLDINGS, INC.",6331,1-LAF,10-Q,20210331,Y
1380846,,"TRISTATE CAPITAL HOLDINGS, INC.",6022,2-ACC,10-Q,20210331,N
1381074,RTCJF,"FUWEI FILMS (HOLDINGS), CO. LTD.",3081,4-NON,20-F,20201231,Y
1381197,IBKR,"INTERACTIVE BROKERS GROUP, INC.",6211,1-LAF,10-Q,20210331,Y
1381531,,DOMTAR CORP,2621,1-LAF,10-Q,20210331,N
1381668,TFSL,TFS FINANCIAL CORP,6035,1-LAF,10-Q,20210331,Y
1381871,,"CRUZANI, INC.",3751,4-NON,10-K,20201231,N
1382101,STRO,"SUTRO BIOPHARMA, INC.",2836,4-NON,10-Q,20210331,Y
1382230,,"ESSA BANCORP, INC.",6036,4-NON,10-Q,20210331,N
1382574,SCNX,"TRXADE GROUP, INC.",5122,4-NON,10-Q,20210331,Y
1382821,,REDFIN CORP,6531,1-LAF,10-Q,20210331,N
1382943,,"PREDICTIVE TECHNOLOGY GROUP, INC.",2834,4-NON,10-Q,20210331,N
1383054,,INVESCO DB SILVER FUND,6221,4-NON,10-Q,20210331,N
1383055,,INVESCO DB GOLD FUND,6221,4-NON,10-Q,20210331,N
1383057,DBP,INVESCO DB PRECIOUS METALS FUND,6221,4-NON,10-Q,20210331,Y
1383058,DBO,INVESCO DB OIL FUND,6221,2-ACC,10-Q,20210331,Y
1383062,DBE,INVESCO DB ENERGY FUND,6221,4-NON,10-Q,20210331,Y
1383082,DBA,INVESCO DB AGRICULTURE FUND,6221,2-ACC,10-Q,20210331,Y
1383084,DBB,INVESCO DB BASE METALS FUND,6221,4-NON,10-Q,20210331,Y
1383149,UDN,INVESCO DB US DOLLAR INDEX BEARISH FUND,6221,4-NON,10-Q,20210331,Y
1383151,,INVESCO DB US DOLLAR INDEX BULLISH FUND,6221,2-ACC,10-Q,20210331,N
1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",7389,1-LAF,10-Q,20210331,Y
1383395,SQNS,SEQUANS COMMUNICATIONS,3674,2-ACC,20-F,20201231,Y
1383650,CQP,"CHENIERE ENERGY PARTNERS, L.P.",4924,1-LAF,10-Q,20210331,Y
1383701,,HISTOGEN INC.,2834,4-NON,10-Q,20210331,N
1384101,VCYT,"VERACYTE, INC.",8071,1-LAF,10-Q,20210331,Y
1384135,,"LITHIUM & BORON TECHNOLOGY, INC.",3433,4-NON,10-Q,20210331,N
1384195,REI,"RING ENERGY, INC.",1311,2-ACC,10-Q,20210331,Y
1384905,RNG,"RINGCENTRAL, INC.",7374,1-LAF,10-Q,20210331,Y
1385157,TEL,TE CONNECTIVITY LTD.,5065,1-LAF,10-Q,20210331,Y
1385280,CNK,"CINEMARK HOLDINGS, INC.",7830,1-LAF,10-Q,20210331,Y
1385508,,"OPIANT PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,N
1385613,GLRE,"GREENLIGHT CAPITAL RE, LTD.",6331,2-ACC,10-Q,20210331,Y
1385662,,RIDGEWOOD ENERGY V FUND LLC,1382,4-NON,10-Q,20210331,N
1385799,,ADVANCED BIOMEDICAL TECHNOLOGIES INC.,3842,4-NON,10-Q,20210430,N
1385818,AYTU,"AYTU BIOPHARMA, INC",2834,4-NON,10-Q,20210331,Y
1385849,UUUU,ENERGY FUELS INC,1400,4-NON,10-Q,20210331,Y
1385867,,COUPA SOFTWARE INC,7372,1-LAF,10-Q,20210430,N
1386049,,"BEYOND COMMERCE, INC.",7374,4-NON,10-K,20201231,N
1386278,GDOT,GREEN DOT CORP,6199,1-LAF,10-Q,20210331,Y
1386301,RSSS,"RESEARCH SOLUTIONS, INC.",7389,4-NON,10-Q,20210331,Y
1386570,NAGE,CHROMADEX CORP.,2833,4-NON,10-Q,20210331,Y
1386716,SBLK,STAR BULK CARRIERS CORP.,4412,2-ACC,20-F,20201231,Y
1387061,,"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST V, INC.",6798,4-NON,10-Q,20210331,N
1387467,AOSL,ALPHA & OMEGA SEMICONDUCTOR LTD,3674,2-ACC,10-Q,20210331,Y
1388320,ATNM,"ACTINIUM PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,Y
1388430,,"CAI INTERNATIONAL, INC.",7359,2-ACC,10-Q,20210331,N
1388658,IRTC,"IRHYTHM TECHNOLOGIES, INC.",3841,1-LAF,10-Q,20210331,Y
1389002,,MARIN SOFTWARE INC,7374,4-NON,10-Q,20210331,N
1389034,,KALLO INC.,5900,4-NON,10-Q,20210331,N
1389050,AROC,"ARCHROCK, INC.",4922,1-LAF,10-Q,20210331,Y
1389067,,TAUTACHROME INC.,7372,4-NON,10-Q,20210331,N
1389170,TRGP,TARGA RESOURCES CORP.,4922,1-LAF,10-Q,20210331,Y
1389518,,"CLUBHOUSE MEDIA GROUP, INC.",7900,4-NON,10-Q,20210331,N
1389545,SDEV,"NOVABAY PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,Y
1390162,,HOWARD BANCORP INC,6022,2-ACC,10-Q,20210331,N
1390478,SLS,"SELLAS LIFE SCIENCES GROUP, INC.",2834,4-NON,10-Q,20210331,Y
1390777,BNY,BANK OF NEW YORK MELLON CORP,6022,1-LAF,10-Q,20210331,Y
1391127,,"LIMELIGHT NETWORKS, INC.",7389,1-LAF,10-Q,20210331,N
1391135,LIFD,ACQUIRED SALES CORP,2833,4-NON,10-Q,20210331,Y
1391933,QNTO,QUAINT OAK BANCORP INC,6036,4-NON,10-Q,20210331,Y
1392091,,"BLUEKNIGHT ENERGY PARTNERS, L.P.",4610,4-NON,10-Q,20210331,N
1392326,CCEC,CAPITAL PRODUCT PARTNERS L.P.,4412,2-ACC,20-F,20201231,Y
1392380,GEVO,"GEVO, INC.",2860,4-NON,10-Q,20210331,Y
1392449,GPLB,GREEN PLANET BIO ENGINEERING CO. LTD.,2836,4-NON,10-Q,20210331,Y
1392545,,"LIGHTNING GAMING, INC.",7372,4-NON,10-Q,20210331,N
1392694,SURG,"SURGEPAYS, INC.",7310,4-NON,10-K,20201231,Y
1392972,,"PROS HOLDINGS, INC.",7371,1-LAF,10-Q,20210331,N
1393052,VEEV,VEEVA SYSTEMS INC,7372,1-LAF,10-Q,20210430,Y
1393066,,RESOLUTE FOREST PRODUCTS INC.,2621,2-ACC,10-Q,20210331,N
1393311,PSA,PUBLIC STORAGE,6798,1-LAF,10-Q,20210331,Y
1393434,OCUL,"OCULAR THERAPEUTIX, INC",2834,4-NON,10-Q,20210331,Y
1393540,,IGEN NETWORKS CORP,7363,4-NON,10-Q,20210331,N
1393584,AMWL,AMERICAN WELL CORP,7389,4-NON,10-Q,20210331,Y
1393612,,DISCOVER FINANCIAL SERVICES,6141,1-LAF,10-Q,20210331,N
1393726,TIPT,TIPTREE INC.,6331,2-ACC,10-Q,20210331,Y
1393772,BUDZ,"WEED, INC.",8731,4-NON,10-Q,20210331,Y
1393781,QIND,WIKISOFT CORP.,7374,4-NON,10-Q,20210331,Y
1393818,BX,BLACKSTONE GROUP INC,6282,1-LAF,10-Q,20210331,Y
1393883,DHX,"DHI GROUP, INC.",7389,2-ACC,10-Q,20210331,Y
1394056,OSS,"ONE STOP SYSTEMS, INC.",3571,4-NON,10-Q,20210331,Y
1394108,SUIC,SINO UNITED WORLDWIDE CONSOLIDATED LTD.,2860,4-NON,10-Q,20210331,Y
1394319,,"TRACON PHARMACEUTICALS, INC.",2836,4-NON,10-Q,20210331,N
1394638,DWAY,CREATIVE LEARNING CORP,8200,4-NON,10-Q,20210331,Y
1395064,TAK,TAKEDA PHARMACEUTICAL CO LTD,2834,1-LAF,20-F,20210331,Y
1395213,EDN,EDENOR,4911,4-NON,20-F,20201231,Y
1395937,SNDX,SYNDAX PHARMACEUTICALS INC,2834,4-NON,10-Q,20210331,Y
1395942,OPLN,"KAR AUCTION SERVICES, INC.",5500,1-LAF,10-Q,20210331,Y
1396009,VMC,VULCAN MATERIALS CO,1400,1-LAF,10-Q,20210331,Y
1396033,,"LUMBER LIQUIDATORS HOLDINGS, INC.",5211,2-ACC,10-Q,20210331,N
1396536,DUOT,"DUOS TECHNOLOGIES GROUP, INC.",7372,4-NON,10-Q,20210331,Y
1396814,PCRX,"PACIRA BIOSCIENCES, INC.",2834,1-LAF,10-Q,20210331,Y
1396878,UGA,"UNITED STATES GASOLINE FUND, LP",6221,2-ACC,10-Q,20210331,Y
1397016,OPXS,OPTEX SYSTEMS HOLDINGS INC,3827,4-NON,10-Q,20210331,Y
1397047,,"FLEXSHOPPER, INC.",7359,4-NON,10-Q,20210331,N
1397187,LULU,LULULEMON ATHLETICA INC.,2300,1-LAF,10-Q,20210430,Y
1397702,,SILK ROAD MEDICAL INC,3841,1-LAF,10-Q,20210331,N
1397911,LPLA,LPL FINANCIAL HOLDINGS INC.,6200,1-LAF,10-Q,20210331,Y
1398137,,"GENERATION ALPHA, INC.",7380,4-NON,10-K,20201231,N
1398659,G,GENPACT LTD,8742,1-LAF,10-Q,20210331,Y
1398733,AQST,"AQUESTIVE THERAPEUTICS, INC.",2834,4-NON,10-Q,20210331,Y
1398805,BEEM,BEAM GLOBAL,3674,4-NON,10-Q,20210331,Y
1398987,,REALOGY HOLDINGS CORP.,6531,1-LAF,10-Q,20210331,N
1399249,,"PZENA INVESTMENT MANAGEMENT, INC.",6282,2-ACC,10-Q,20210331,N
1399306,,SIMLATUS CORP,3663,4-NON,10-Q,20210331,N
1399352,,"COOL TECHNOLOGIES, INC.",8200,4-NON,10-K,20201231,N
1399520,STKS,"ONE GROUP HOSPITALITY, INC.",5812,4-NON,10-Q,20210331,Y
1399529,,DICERNA PHARMACEUTICALS INC,2834,1-LAF,10-Q,20210331,N
1400810,HCI,"HCI GROUP, INC.",6331,2-ACC,10-Q,20210331,Y
1400891,IHRT,"IHEARTMEDIA, INC.",4832,2-ACC,10-Q,20210331,Y
1401040,DMAC,DIAMEDICA THERAPEUTICS INC.,2834,4-NON,10-Q,20210331,Y
1401257,FET,"FORUM ENERGY TECHNOLOGIES, INC.",3533,4-NON,10-Q,20210331,Y
1401521,ACIC,UNITED INSURANCE HOLDINGS CORP.,6331,2-ACC,10-Q,20210331,Y
1401564,,"FIRST FINANCIAL NORTHWEST, INC.",6022,4-NON,10-Q,20210331,N
1401667,PBYI,"PUMA BIOTECHNOLOGY, INC.",2834,2-ACC,10-Q,20210331,Y
1401680,,CORNERSTONE ONDEMAND INC,7372,1-LAF,10-Q,20210331,N
1401708,,NANOSTRING TECHNOLOGIES INC,2836,1-LAF,10-Q,20210331,N
1401914,DARE,"DARE BIOSCIENCE, INC.",2834,4-NON,10-Q,20210331,Y
1402057,CDW,CDW CORP,5961,1-LAF,10-Q,20210331,Y
1402328,SBFM,"SUNSHINE BIOPHARMA, INC",8731,4-NON,10-Q,20210331,Y
1402436,SSNC,SS&C TECHNOLOGIES HOLDINGS INC,7372,1-LAF,10-Q,20210331,Y
1402479,,"MEDAVAIL HOLDINGS, INC.",2834,4-NON,10-Q,20210331,N
1402829,ORN,ORION GROUP HOLDINGS INC,1600,2-ACC,10-Q,20210331,Y
1403161,V,VISA INC.,7389,1-LAF,10-Q,20210331,Y
1403256,,"SCULPTOR CAPITAL MANAGEMENT, INC.",6282,2-ACC,10-Q,20210331,N
1403431,,"HERITAGE-CRYSTAL CLEAN, INC.",4950,2-ACC,10-Q,20210331,N
1403475,BMRC,BANK OF MARIN BANCORP,6022,2-ACC,10-Q,20210331,Y
1403528,OAK-PA,"OAKTREE CAPITAL GROUP, LLC",6282,4-NON,10-Q,20210331,Y
1403568,ULTA,"ULTA BEAUTY, INC.",5990,1-LAF,10-Q,20210430,Y
1403570,,QUANTUM MATERIALS CORP.,1000,4-NON,10-Q,20190930,N
1403708,,EVOKE PHARMA INC,2834,4-NON,10-Q,20210331,N
1403752,,ZYMEWORKS INC.,2834,1-LAF,10-Q,20210331,N
1403853,,"NUVERRA ENVIRONMENTAL SOLUTIONS, INC.",1389,4-NON,10-Q,20210331,N
1404123,,1LIFE HEALTHCARE INC,8011,4-NON,10-Q,20210331,N
1404281,ELDN,"ELEDON PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,Y
1404644,NGNE,"NEOLEUKIN THERAPEUTICS, INC.",2834,4-NON,10-Q,20210331,Y
1404655,HUBS,HUBSPOT INC,7372,1-LAF,10-Q,20210331,Y
1404804,OMTK,OMNITEK ENGINEERING CORP,3714,4-NON,10-K,20201231,Y
1404912,KKR,KKR & CO. INC.,6282,1-LAF,10-Q,20210331,Y
1404935,,"THC THERAPEUTICS, INC.",3523,4-NON,10-Q,20210430,N
1405495,IDCC,"INTERDIGITAL, INC.",6794,1-LAF,10-Q,20210331,Y
1405513,UNL,"UNITED STATES 12 MONTH NATURAL GAS FUND, LP",6221,4-NON,10-Q,20210331,Y
1405528,USL,"UNITED STATES 12 MONTH OIL FUND, LP",6221,2-ACC,10-Q,20210331,Y
1406587,FOR,FORESTAR GROUP INC.,6500,2-ACC,10-Q,20210331,Y
1406666,CALX,"CALIX, INC",4899,2-ACC,10-Q,20210331,Y
1407573,,PHONEBRASIL INTERNETIONAL INC,6770,4-NON,10-Q,20210331,N
1407583,BHLL,BUNKER HILL MINING CORP.,1000,4-NON,10-Q,20210331,Y
1407623,,RETAIL OPPORTUNITY INVESTMENTS CORP,6798,1-LAF,10-Q,20210331,N
1407704,BOTY,"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",3640,4-NON,10-K,20191231,Y
1407878,,"DIGITAL LOCATIONS, INC.",4953,4-NON,10-Q,20210331,N
1408057,,ICORECONNECT INC.,7372,4-NON,10-Q,20210331,N
1408075,GPK,GRAPHIC PACKAGING HOLDING CO,2650,1-LAF,10-Q,20210331,Y
1408100,,"KENNEDY-WILSON HOLDINGS, INC.",6500,1-LAF,10-Q,20210331,N
1408146,SCYYF,SCANDIUM INTERNATIONAL MINING CORP.,1000,4-NON,10-Q,20210331,Y
1408198,MSCI,MSCI INC.,7389,1-LAF,10-Q,20210331,Y
1408443,MIST,MILESTONE PHARMACEUTICALS INC.,2834,4-NON,10-Q,20210331,Y
1408534,FGBI,"FIRST GUARANTY BANCSHARES, INC.",6035,2-ACC,10-Q,20210331,Y
1408710,FN,FABRINET,3661,1-LAF,10-Q,20210331,Y
1409171,TITN,TITAN MACHINERY INC.,5990,2-ACC,10-Q,20210430,Y
1409175,,"WECONNECT TECH INTERNATIONAL, INC.",7389,4-NON,10-K,20200731,N
1409197,BSPK,"BESPOKE EXTRACTS, INC.",2834,4-NON,10-Q,20210228,Y
1409269,,VENUS CONCEPT INC.,3841,4-NON,10-Q,20210331,N
1409375,OESX,"ORION ENERGY SYSTEMS, INC.",3640,2-ACC,10-K,20210331,Y
1409493,CIM,CHIMERA INVESTMENT CORP,6798,1-LAF,10-Q,20210331,Y
1409775,,"BBVA USA BANCSHARES, INC.",6021,4-NON,10-Q,20210331,N
1409947,,RIDGEWOOD ENERGY W FUND LLC,1382,4-NON,10-Q,20210331,N
1409970,HAPN,LENDINGCLUB CORP,6141,2-ACC,10-Q,20210331,Y
1409999,,"DIGITAL DEVELOPMENT PARTNERS, INC.",3990,4-NON,10-K,20201231,N
1410098,CRMD,CORMEDIX INC.,2834,4-NON,10-Q,20210331,Y
1410172,,"RUBICON TECHNOLOGY, INC.",3674,4-NON,10-Q,20210331,N
1410187,,CANNONAU CORP.,4700,4-NON,10-K,20201231,N
1410384,QTWO,"Q2 HOLDINGS, INC.",7372,1-LAF,10-Q,20210331,Y
1410428,XWEL,"XPRESSPA GROUP, INC.",7200,4-NON,10-Q,20210331,Y
1410636,AWK,"AMERICAN WATER WORKS COMPANY, INC.",4941,1-LAF,10-Q,20210331,Y
1410738,VPLM,VOIP-PAL.COM INC,3661,4-NON,10-Q,20210331,Y
1410939,,"IVERIC BIO, INC.",2834,4-NON,10-Q,20210331,N
1411059,,"KBS REAL ESTATE INVESTMENT TRUST II, INC.",6798,4-NON,10-Q,20210331,N
1411168,,DUTCH OVEN GOLD GROUP INC.,6770,4-NON,10-Q,20210331,N
1411207,ALSN,ALLISON TRANSMISSION HOLDINGS INC,3714,1-LAF,10-Q,20210331,Y
1411342,EFC,ELLINGTON FINANCIAL INC.,6500,2-ACC,10-Q,20210331,Y
1411494,,"APOLLO GLOBAL MANAGEMENT, INC.",6282,1-LAF,10-Q,20210331,N
1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",7830,2-ACC,10-Q,20210331,Y
1411685,VTGN,"VISTAGEN THERAPEUTICS, INC.",2834,4-NON,10-K,20210331,Y
1411688,,"CONTAINER STORE GROUP, INC.",5700,2-ACC,10-K,20210331,N
1411690,BNGO,"BIONANO GENOMICS, INC",3826,4-NON,10-Q,20210331,Y
1411906,,"AMPIO PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,N
1412100,MHLA,"MAIDEN HOLDINGS, LTD.",6331,2-ACC,10-Q,20210331,Y
1412126,RMSL,REMSLEEP HOLDINGS INC.,7200,4-NON,10-K,20201231,Y
1412408,PHR,"PHREESIA, INC.",7389,1-LAF,10-Q,20210430,Y
1412486,COCP,"COCRYSTAL PHARMA, INC.",2834,4-NON,10-Q,20210331,Y
1412502,,STERLING REAL ESTATE TRUST,6798,4-NON,10-Q,20210331,N
1412659,,"REGENICIN, INC.",3841,4-NON,10-Q,20210331,N
1412665,,"MIDWESTONE FINANCIAL GROUP, INC.",6022,2-ACC,10-Q,20210331,N
1412707,,LEVEL ONE BANCORP INC,6022,2-ACC,10-Q,20210331,N
1413119,KBLB,"KRAIG BIOCRAFT LABORATORIES, INC",2820,4-NON,10-Q,20210331,Y
1413263,,"CHINA JO-JO DRUGSTORES, INC.",5912,4-NON,10-K,20210331,N
1413329,PM,PHILIP MORRIS INTERNATIONAL INC.,2111,1-LAF,10-Q,20210331,Y
1413447,NXPI,NXP SEMICONDUCTORS N.V.,3674,1-LAF,10-Q,20210331,Y
1413488,,"CANNABIS GLOBAL, INC.",2836,4-NON,10-Q,20210228,N
1413745,YDKG,AIRNET TECHNOLOGY INC.,7311,4-NON,20-F,20201231,Y
1413754,,MARIZYME INC,2834,4-NON,10-K,20201231,N
1413837,,FIRST FOUNDATION INC.,6022,1-LAF,10-Q,20210331,N
1413855,AIFU,FANHUA INC.,6411,1-LAF,20-F,20201231,Y
1413891,HWNI,"SPECTRUM GLOBAL SOLUTIONS, INC.",4813,4-NON,10-K,20201231,Y
1413898,,A. H. BELO CORP,2711,4-NON,10-Q,20210331,N
1413909,DSGT,DSG GLOBAL INC.,7373,4-NON,10-Q,20210331,Y
1414043,,"FRIENDABLE, INC.",7372,4-NON,10-K,20201231,N
1414382,CLEV,CONCRETE LEVELING SYSTEMS INC,3590,4-NON,10-Q,20210430,Y
1414953,MOJO,"MOJO ORGANICS, INC.",2086,4-NON,10-Q,20210331,Y
1415311,AGQ,PROSHARES TRUST II,6221,1-LAF,10-Q,20210331,Y
1415332,LTUM,LITHIUM CORP,4899,4-NON,10-Q,20210331,Y
1415404,ECHO,ECHOSTAR CORP,4899,1-LAF,10-Q,20210331,Y
1415684,,MUSCLEPHARM CORP,2834,4-NON,10-Q,20210331,N
1415744,NMEX,NORTHERN MINERALS & EXPLORATION LTD.,1040,4-NON,10-Q,20210430,Y
1416090,BSAI,INCEPTION MINING INC.,1040,4-NON,10-K,20201231,Y
1416265,,"PROSPER MARKETPLACE, INC",6199,4-NON,10-Q,20210331,N
1416697,BLPG,"BLUE LINE PROTECTION GROUP, INC.",5900,4-NON,10-K,20201231,Y
1417398,,"HILLENBRAND, INC.",3990,1-LAF,10-Q,20210331,N
1417892,,RENESOLA LTD,3674,4-NON,20-F,20201231,N
1417926,IVF,"INVO BIOSCIENCE, INC.",3841,4-NON,10-Q,20210331,Y
1418091,,"TWITTER, INC.",7370,1-LAF,10-Q,20210331,N
1418100,,AVAYA HOLDINGS CORP.,3661,1-LAF,10-Q,20210331,N
1418115,,"HEALTHCARE SOLUTIONS MANAGEMENT GROUP, INC.",0200,4-NON,10-Q,20210331,N
1418121,APLE,"APPLE HOSPITALITY REIT, INC.",6798,1-LAF,10-Q,20210331,Y
1418135,KDP,KEURIG DR PEPPER INC.,2080,1-LAF,10-Q,20210331,Y
1418302,,RENEWABLE ENERGY ACQUISITION CORP.,6770,4-NON,10-Q,20210331,N
1418819,IRDM,IRIDIUM COMMUNICATIONS INC.,3669,1-LAF,10-Q,20210331,Y
1419041,FBRX,"FORTE BIOSCIENCES, INC.",2834,4-NON,10-Q,20210331,Y
1419242,,ATLANTIC POWER CORP,4900,2-ACC,10-Q,20210331,N
1419275,RTB,GREENBOX POS,8742,4-NON,10-Q,20210331,Y
1419536,CBNK,CAPITAL BANCORP INC,6021,2-ACC,10-Q,20210331,Y
1419554,BBLG,BONE BIOLOGICS CORP,3842,4-NON,10-Q,20200331,Y
1419600,,FLEXION THERAPEUTICS INC,2834,4-NON,10-Q,20210331,N
1419793,OCLN,"ORIGINCLEAR, INC.",2860,4-NON,10-K,20201231,Y
1419806,REEMF,RARE ELEMENT RESOURCES LTD,1040,4-NON,10-Q,20210331,Y
1419945,TNK,TEEKAY TANKERS LTD.,4400,2-ACC,20-F,20201231,Y
1419951,DTST,DATA STORAGE CORP,7374,4-NON,10-Q,20210331,Y
1420368,DLTI,DLT RESOLUTION INC.,7200,4-NON,10-K,20201231,Y
1420520,ATOM,ATOMERA INC,3674,4-NON,10-Q,20210331,Y
1420529,AACG,ATA CREATIVITY GLOBAL,8200,4-NON,20-F,20201231,Y
1420565,RNTX,AILERON THERAPEUTICS INC,2834,4-NON,10-Q,20210331,Y
1420720,IBIO,"IBIO, INC.",2834,4-NON,10-Q,20210331,Y
1420800,ENOV,COLFAX CORP,3561,1-LAF,10-Q,20210331,Y
1421182,,VERSO CORP,2621,2-ACC,10-Q,20210331,N
1421204,,"INSPYR THERAPEUTICS, INC.",2834,4-NON,10-Q,20210331,N
1421461,IPI,"INTREPID POTASH, INC.",1400,2-ACC,10-Q,20210331,Y
1421517,ERII,"ENERGY RECOVERY, INC.",3559,4-NON,10-Q,20210331,Y
1421636,,"C-BOND SYSTEMS, INC",6799,4-NON,10-K,20201231,N
1421819,,"HANJIAO GROUP, INC.",2833,4-NON,10-Q,20210331,N
1421907,,TRIDENT BRANDS INC,2020,4-NON,10-Q,20210228,N
1422141,,ZETA ACQUISITION CORP I,6770,4-NON,10-Q,20210331,N
1422142,WHWK,"AERPIO PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20210331,Y
1422143,KURA,"KURA ONCOLOGY, INC.",2834,1-LAF,10-Q,20210331,Y
1422892,SGLY,"SINO-GLOBAL SHIPPING AMERICA, LTD.",4731,4-NON,10-Q,20210331,Y
1422930,PUBM,"PUBMATIC, INC.",7370,4-NON,10-Q,20210331,Y
1423221,NX,QUANEX BUILDING PRODUCTS CORP,3350,1-LAF,10-Q,20210430,Y
1423689,AGNC,AGNC INVESTMENT CORP.,6798,1-LAF,10-Q,20210331,Y
1423723,,QHY GROUP,4955,4-NON,10-Q,20210331,N
1423774,,ZUORA INC,7372,1-LAF,10-Q,20210430,N
1423869,PCB,PCB BANCORP,6022,2-ACC,10-Q,20210331,Y
1423902,WES,"WESTERN MIDSTREAM PARTNERS, LP",4922,1-LAF,10-Q,20210331,Y
1424182,BNL,"BROADSTONE NET LEASE, INC.",6798,4-NON,10-Q,20210331,Y
1424404,,WOLVERINE TECHNOLOGIES CORP.,1000,4-NON,10-K,20200531,N
1424657,CUEN,CUENTAS INC.,5140,4-NON,10-Q,20210331,Y
1424768,VYCO,VYCOR MEDICAL INC,3841,4-NON,10-Q,20210331,Y
1424844,,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",2860,4-NON,10-Q,20210331,N
1424864,RYES,RISE GOLD CORP.,1000,4-NON,10-Q,20210430,Y
1424929,FOXF,FOX FACTORY HOLDING CORP,3751,1-LAF,10-Q,20210331,Y
1425203,,ASTRO AEROSPACE LTD.,3728,4-NON,10-K,20201231,N
1425205,IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",2836,1-LAF,10-Q,20210331,Y
1425287,WKHS,WORKHORSE GROUP INC.,3711,1-LAF,10-Q,20210331,Y
1425292,UAN,"CVR PARTNERS, LP",2870,2-ACC,10-Q,20210331,Y
1425450,KIDS,ORTHOPEDIATRICS CORP,3841,4-NON,10-Q,20210331,Y
1425627,SOBR,"SOBR SAFE, INC.",2721,4-NON,10-Q,20210331,Y
1426332,,NGM BIOPHARMACEUTICALS INC,2834,2-ACC,10-Q,20210331,N
1426506,,SMG INDUSTRIES INC.,1311,4-NON,10-K,20201231,N
1426800,ASMB,"ASSEMBLY BIOSCIENCES, INC.",2834,1-LAF,10-Q,20210331,Y
1426945,,"ECHO GLOBAL LOGISTICS, INC.",4731,1-LAF,10-Q,20210331,N
1427570,HIND,OBALON THERAPEUTICS INC,3841,4-NON,10-Q,20210331,Y
1427925,TLPH,ACELRX PHARMACEUTICALS INC,2834,4-NON,10-Q,20210331,Y
1428205,ARR,"ARMOUR RESIDENTIAL REIT, INC.",6798,1-LAF,10-Q,20210331,Y
1428336,HQY,"HEALTHEQUITY, INC.",7389,1-LAF,10-Q,20210430,Y
1428439,ROKU,"ROKU, INC",4841,1-LAF,10-Q,20210331,Y
1428522,,"RADIUS HEALTH, INC.",2834,1-LAF,10-Q,20210331,N
1428875,,TERMINIX GLOBAL HOLDINGS INC,8741,1-LAF,10-Q,20210331,N
1429260,FBIO,"FORTRESS BIOTECH, INC.",2834,4-NON,10-Q,20210331,Y
