ticker,company,sector,sector_src,sic,sic_description,score,band,confidence,periods,period_basis,growth_basis,as_of,window_end,valuation_basis,growth,profitability,quality,health,valuation,momentum,flags,rev_cagr,rev_yoy,eps_cagr,net_margin,ebit_margin,gross_margin,margin_delta,profitable_q,growth_sd,share_change,pe,ps,peg,pe_vs_own,ret_12m,ret_6m,drawdown,volatility,dollar_volume,market_cap,fcf_ttm,fcf_margin,fcf_conversion,p_fcf,pe_reported,pe_mcap,market_cap_source,currency,equity,total_debt,net_debt,cash,assets,net_debt_to_ebitda,interest_coverage,current_ratio,debt_to_equity,roe,equity_ratio,cash_runway_q,revenue_size,peer_net_margin_median,peer_pctile_net_margin,G1_revenue_cagr,G2_revenue_yoy,G3_eps_cagr,G4_acceleration,P1_net_margin_vs_peers,P2_ebit_margin_vs_peers,P3_gross_margin_vs_peers,P4_net_margin_absolute,P5_profitable_quarters,Q1_margin_trend,Q2_growth_stability,Q3_share_count,Q5_cash_conversion,Q4_earnings_streak,H1_net_debt_to_ebitda,H2_interest_coverage,H3_current_ratio,H4_equity_ratio,H5_cash_runway,H6_size_floor,V1_pe_vs_peers,V2_ps_vs_peers,V3_peg,V4_pe_vs_history,V5_price_to_fcf,M1_return_12m,M2_return_6m,M3_drawdown,M4_volatility,M5_liquidity,sector_rank_pct,sector_n
MNOV,MEDICINOVA INC,Health Care,sic,2834,,31.9,Weak,0.3,14,quarterly,2y,2022-12,2022-12-31,monthly_est,,0.0,0.0,20.0,,5.5,chronic_losses,,,,,,,,0,,,,,,,-23.51,-18.97,-67.04,12.99,2269876.56,98120514.0,,,,,,,monthly_est,USD,70242035.0,,,18505493.0,74154905.0,,,18.51,,-20.03,0.95,,,-64.99,,,,,,,,,,0.0,,,,,0.0,,,4,5,,,,,,,,1,1,1,2.5,0.0,49,857
CIMG,"NUZEE, INC.",Consumer Discretionary,sic,5900,,31.9,Weak,0.67,13,quarterly,2y,2022-12,2022-12-31,monthly_est,8.1,0.0,9.7,17.3,0.0,0.0,chronic_losses|illiquid|very_volatile,53.18,32.88,,-346.43,-333.72,-1.56,522.86,0,49.57,,,41.6,,,-94.03,-75.53,-98.76,36.01,916846.0,134218915.0,-8046624.0,-249.41,,,,,monthly_est,USD,7935123.0,,,,10048982.0,,,4.71,,-140.85,0.79,,3226257.0,3.4,6,8,5,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.8,,,0.0,,,4,5,,0.5,,0.0,,,,0.0,0.0,0.0,0.0,0.0,19,403
PW,POWER REIT,Real Estate,sic,6798,,31.9,Weak,0.7,14,quarterly,2y,2022-12,2022-12-31,monthly_est,6.2,3.5,2.5,14.3,6.8,1.8,heavy_dilution,41.19,0.71,,-167.34,,,-218.17,11,61.0,79.99,53.41,14.66,1.3,0.18,-94.27,-68.97,-94.27,25.31,9991525.42,124878563.0,,,,,53.41,,monthly_est,USD,35597084.0,38337662.0,35489791.0,2847871.0,86196923.0,,,,1.08,-40.04,0.41,,8517720.0,10.97,3,8,2,,0.0,0.0,,,0.0,2.25,0.0,0.0,0.0,,2,,,,4,,1,1.2,0.0,2.25,2,,0.0,0.0,0.0,0.75,1,12,269
QTTB,"HOMOLOGY MEDICINES, INC.",Health Care,sic,2834,,31.9,Weak,0.67,14,quarterly,2y,2022-12,2022-12-31,monthly_est,3.1,2.5,8.3,14.6,4.0,2.5,,8.96,-90.56,,-156.02,-4154.64,,4606.9,1,1608.3,,,86.65,,,-65.38,-36.04,-92.12,16.06,12671544.57,277981204.0,-114946000.0,-3583.1,,,,,monthly_est,USD,177978000.0,,,33986000.0,228470000.0,,,8.02,,-2.81,0.78,1.18,3208000.0,-64.99,38,5,0.0,,0.0,2.1,0.0,,0.0,0.0,5,0.0,,,0.0,,,4,5,0.0,0.5,,1.0,,,,0.0,0.0,0.0,1.5,1,49,857
BCDA,"BIOCARDIA, INC.",Health Care,sic,2836,,31.8,Weak,0.33,14,quarterly,2y,2022-12,2022-12-31,monthly_est,,0.0,0.0,15.5,,10.0,chronic_losses,,,,,,,,0,,,,,,,7.73,44.14,-56.0,18.43,2904092.06,,-10631000.0,,,,,,,USD,4892000.0,,,7363000.0,9793000.0,,,2.19,,-243.4,0.5,2.77,,-64.99,,,,,,,,,,0.0,,,,,0.0,,,4,4,0.5,,,,,,,3.5,4,1,1.5,0.0,48,857
ATEX,ANTERIX INC.,Communication Services,sic,4813,,31.8,Weak,0.57,16,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,0.0,2.3,16.2,0.0,6.5,chronic_losses,,76.99,,-2604.86,-2608.75,,,0,58.21,,,365.85,,,-45.25,-21.67,-49.81,10.74,79609455.71,602186371.0,-30144000.0,-1831.35,,,,,monthly_est,USD,159025000.0,,,57511000.0,257606000.0,,,2.31,,-26.96,0.62,7.63,1646000.0,-0.62,4,,5,,,0.0,0.0,,0.0,0.0,,0.8,,,0.0,,,4,5,1,0.5,,0.0,,,,0.0,1,1,2.5,2,28,119
PTGX,"PROTAGONIST THERAPEUTICS, INC",Health Care,sic,2834,,31.8,Weak,0.33,15,quarterly,2y,2022-12,2022-12-31,monthly_est,,0.0,0.0,18.2,,7.2,chronic_losses,,,,,,,,0,,,,,,,-68.1,37.93,-77.93,34.32,224404777.79,675458481.0,-108932000.0,,,,,,monthly_est,USD,215608000.0,9794000.0,-23212000.0,125744000.0,247928000.0,,,7.8,0.05,-59.09,0.87,4.62,,-64.99,,,,,,,,,,0.0,,,,,0.0,,,4,5,1,,,,,,,0.0,4,0.0,0.75,2.5,48,857
ACIC,UNITED INSURANCE HOLDINGS CORP.,Financials,sic,6331,,31.8,Weak,0.57,14,quarterly,2y,2022-12,2022-12-31,monthly_est,0.6,0.0,7.0,,20.0,1.0,revenue_collapse|very_volatile|leverage_not_applicable|negative_equity,-26.66,-28.23,,-103.17,-99.88,,-91.78,1,8.25,0.74,,0.11,,,-75.13,-32.05,-88.45,42.7,6989503.78,52217808.0,-176160000.0,-38.68,,,,,monthly_est,USD,-182039000.0,,,70903000.0,2837496000.0,,-47.32,,,,-0.06,1.61,455422000.0,7.21,11,0.0,0.0,,1,0.0,0.0,,0.0,0.0,0.0,3.2,2.4,,0.0,,,,,,,,5.0,,,,0.0,0.0,0.0,0.0,1,18,656
NTLA,"INTELLIA THERAPEUTICS, INC.",Health Care,sic,2835,,31.8,Weak,0.67,18,quarterly,3y,2022-12,2022-12-31,monthly_est,7.2,2.4,0.0,17.7,4.0,3.8,chronic_losses,6.54,57.69,,-909.78,-879.04,,-678.86,0,71.21,,,66.01,,,-70.49,-32.59,-78.45,27.68,1538740870.94,3440528769.0,-346845000.0,-665.46,,,,,monthly_est,USD,1235584000.0,,,523506000.0,1520114000.0,,,9.61,,-38.38,0.81,6.04,52121000.0,-64.99,20,3.5,5,,3,1.2,0.8,,0.0,0.0,0.0,0.0,,,0.0,,,4,5,1,1.5,,1.0,,,,0.0,0.0,0.0,0.75,3,48,857
MAGN,GLATFELTER CORP,Materials,sic,2621,,31.7,Weak,0.43,18,quarterly,3y,2022-12,2022-12-31,monthly_est,,5.0,13.3,8.9,0.0,4.5,expensive_pe|thin_interest_cover,,,,,,,,6,,,1139.43,,,2.99,-83.33,-59.59,-83.49,12.84,56459633.07,1599254991.0,-78560000.0,,,,1139.43,,monthly_est,USD,318004000.0,833687000.0,723027000.0,110660000.0,1647353000.0,,-4.94,1.89,2.62,-61.07,0.19,5.63,,5.87,,,,,,,,,,0.75,,,,,2,,0.0,3.2,2,1,,0.0,,,0.0,,0.0,0.0,0.0,2.5,2,32,205
NG,NOVAGOLD RESOURCES INC,Materials,sic,1040,,31.7,Weak,0.3,18,quarterly,3y,2022-12,2022-11-30,monthly_est,,0.0,0.0,13.3,,12.0,chronic_losses,,,,,,,,0,,,,,,,-12.83,24.32,-49.71,13.4,175973936.92,,,,,,,,,USD,29903000.0,,,63882000.0,159189000.0,,,33.17,,-178.39,0.19,,,5.87,,,,,,,,,,0.0,,,,,0.0,,,4,2,,,,,,,,2,4,1,2.5,2.5,32,205
GDC,CODE CHAIN NEW CONTINENT LTD,Industrials,sic,5050,,31.7,Weak,0.33,14,quarterly,2y,2022-12,2022-12-31,monthly_est,,5.0,6.7,20.0,0.0,0.0,very_volatile|expensive_pe,,,,,,,,4,,,171960.04,,,,-93.49,-88.39,-99.01,48.28,1620730.0,6243530575.0,,,,,171960.04,,monthly_est,USD,3467124.0,,,389108.0,3800908.0,,,4.82,,-888.98,0.91,,,3.57,,,,,,,,,,0.75,,,,,1,,,4,5,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,24,614
NTRB,NUTRIBAND INC.,Health Care,sic,3842,,31.7,Weak,0.27,15,quarterly,2y,2022-12,2022-10-31,monthly_est,,0.0,2.3,20.0,,3.1,chronic_losses|micro_cap,,,,,,,,0,36.7,,,,,,-58.3,2.27,,,1569697.64,32583655.0,,,,,,,monthly_est,USD,9731566.0,,,2816318.0,10669199.0,,,4.44,,,0.91,,,-64.99,,,,,,,,,,0.0,,0.8,,,0.0,,,4,5,,,,,,,,0.0,2,,,0.0,48,857
KYMR,"KYMERA THERAPEUTICS, INC.",Health Care,sic,2836,,31.7,Weak,0.67,14,quarterly,2y,2022-12,2022-12-31,monthly_est,4.1,2.4,0.0,16.2,4.0,8.2,chronic_losses,17.3,-35.71,,-330.6,-344.37,,-196.64,0,204.54,,,39.73,,,-60.69,26.76,-60.69,22.03,343707862.77,1860499919.0,-155921000.0,-332.98,,,,,monthly_est,USD,490151000.0,,,68395000.0,603134000.0,,,5.88,,-31.58,0.81,1.75,46826000.0,-64.99,30,6.5,0.0,,0.0,1.2,0.8,,0.0,0.0,0.0,0.0,,,0.0,,,4,5,0.0,1.5,,1.0,,,,0.0,4,1,0.75,2.5,48,857
ONL,ORION OFFICE REIT INC.,Real Estate,sic,6798,,31.7,Weak,0.2,11,quarterly,insufficient,2022-12,2022-12-31,monthly_est,,0.0,0.0,20.0,,5.4,,,,,,,,,2,,,,,,,-52.44,-20.25,,,150528087.93,478577931.0,,,,,,,monthly_est,USD,974469000.0,,,20638000.0,1571073000.0,,,,,-10.0,0.62,,,10.97,,,,,,,,,,0.0,,,,,0.0,,,,5,,,,,,,,0.0,1,,,2.5,12,269
IMAX,IMAX CORP,,,3861,,31.6,Weak,0.63,17,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,2.4,0.0,10.0,5.3,9.0,,,18.02,,-7.58,-1.61,51.98,,2,147.51,,18.56,2.72,,,-17.83,-13.2,-32.16,16.52,210392497.28,818463829.0,8897000.0,2.96,,91.99,18.56,,monthly_est,USD,263355000.0,305676000.0,-11703000.0,97401000.0,821154000.0,,-0.82,,1.16,-8.66,0.32,,300805000.0,3.9,14,,4,,,0.0,0.0,2.4,0.0,0.0,,0.0,,,0.0,,0.0,,3,,2,3.0,1.0,,,0.0,2,1,2,1.5,2.5,,
HCI,"HCI GROUP, INC.",Financials,sic,6331,,31.6,Weak,0.63,21,quarterly,3y,2022-12,2022-12-31,monthly_est,8.8,4.2,5.5,,4.1,6.0,expensive_pe|leverage_not_applicable,27.25,22.47,,-11.71,,,-22.67,9,23.45,17.89,234.02,0.97,8.59,8.65,-51.2,-40.57,-69.49,13.19,121979527.03,485562657.0,-6353000.0,-1.27,,,234.02,,monthly_est,USD,162596000.0,,,234863000.0,1803328000.0,,,,,-35.99,0.09,147.88,499563000.0,7.21,24,8,5,,1,1.2,,,0.0,1.5,0.0,1.6,0.8,,2,,,,,,,0.0,3.25,0.0,0.0,,0.0,0.0,1,2.5,2.5,18,656
TBCH,TURTLE BEACH CORP,Information Technology,sic,3669,,31.6,Weak,0.87,17,quarterly,3y,2022-12,2022-12-31,monthly_est,1.2,3.5,4.5,13.8,7.8,4.0,expensive_pe,0.78,-34.44,,-24.79,-21.44,20.48,-32.44,7,65.87,7.5,148.7,0.61,191.7,9.41,-67.79,-41.37,-78.34,19.52,105019209.05,146809920.0,-45395000.0,-18.9,,,148.7,,monthly_est,USD,88941000.0,,,11396000.0,163387000.0,,-42.2,2.1,,-66.95,0.54,1.0,240166000.0,-4.21,32,2,0.0,,0.0,1.2,0.8,0.0,0.0,1.5,0.0,0.0,1.6,,2,,0.0,4,5,0.0,2,1.2,5.0,0.0,0.0,,0.0,0.0,0.0,1.5,2.5,26,579
AUUD,AUDDIA INC.,Information Technology,sic,7374,,31.6,Weak,0.33,14,quarterly,2y,2022-12,2022-12-31,monthly_est,,0.0,11.4,9.2,,4.6,chronic_losses,,,,,,,,0,0.0,,,,,,-46.07,9.84,,,1312525.23,8129299555.0,-4756561.0,,,,,,monthly_est,USD,3850083.0,,,8081983.0,6111526.0,,,0.73,,-179.15,0.63,6.8,0.0,-4.21,,,,,,,,,,0.0,,4,,,0.0,,,0.0,5,1,0.0,,,,,,0.0,3,,,0.0,26,579
TCRX,"TSCAN THERAPEUTICS, INC.",Health Care,sic,2836,,31.6,Weak,0.5,13,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,2.4,0.0,15.4,7.0,0.0,chronic_losses,,33.47,,-489.26,-492.32,,,0,256.74,,,14.15,,,-65.56,-50.72,,,1585577.45,191489873.0,-70728000.0,-522.56,,,,,monthly_est,USD,99434000.0,29290000.0,-90737000.0,120027000.0,199091000.0,,,7.17,0.29,-66.6,0.5,6.79,13535000.0,-64.99,25,,5,,,1.2,0.8,,0.0,0.0,,0.0,,,0.0,,,4,4,1,1,,1.75,,,,0.0,0.0,,,0.0,48,857
GETY,"GETTY IMAGES HOLDINGS, INC.",Industrials,sic,7389,,31.6,Weak,0.57,9,quarterly,insufficient,2022-12,2022-12-31,monthly_est,,7.0,6.7,9.3,5.9,2.8,,,,,-8.38,27.29,,,5,,,57.0,2.47,,,-43.94,-44.44,-78.78,34.05,96374283.95,2289639965.0,103826000.0,11.21,,22.05,57.0,,monthly_est,USD,545081000.0,1428847000.0,1330935000.0,97912000.0,2468183000.0,,2.16,0.84,2.62,-14.24,0.22,,926244000.0,3.57,25,,,,,1.2,4.0,,0.0,0.75,,,,,1,,0.9,0.6,3,,2,1.2,1.0,,,2.2,0.0,0.0,0.0,0.75,2,24,614
FTFT,FUTURE FINTECH GROUP INC.,Industrials,sic,7389,,31.5,Weak,0.8,14,quarterly,2y,2022-12,2022-12-31,monthly_est,5.6,1.1,2.5,18.2,6.2,1.0,heavy_dilution|very_volatile|expensive_pe,702.68,-4.67,,-57.8,-71.66,22.59,-24050.41,2,29730.44,144.32,246.86,186.56,0.35,0.49,-72.18,-11.9,-94.03,38.56,3146076.0,4455355000.0,,,,,246.86,,monthly_est,USD,66965221.0,178800.0,-50085302.0,50273517.0,85017719.0,,,3.5,0.0,-20.61,0.79,,23881006.0,3.57,13,8,1,,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,,2,,,4,5,,1,0.0,0.0,3,2,,0.0,1,0.0,0.0,0.0,24,614
KKR,KKR & CO. INC.,Financials,sic,6282,,31.5,Weak,0.47,14,quarterly,2y,2022-12,2022-12-31,monthly_est,4.1,4.2,3.3,,,10.5,leverage_not_applicable,16.29,-64.76,,-14.7,,,-62.03,8,96.08,,,,,,-36.98,0.87,-40.96,11.35,3424512443.97,,,,,,,,,USD,18807767000.0,,,5363009000.0,275346636000.0,,,,,-4.47,0.07,,5721195000.0,7.21,23,6.5,0.0,,0.0,1.2,,,0.0,1.5,0.0,0.0,,,2,,,,,,,,,,,,1,2,2,2.5,3,18,656
EVLV,"EVOLV TECHNOLOGIES HOLDINGS, INC.",Information Technology,sic,3577,,31.5,Weak,0.63,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,0.0,2.3,15.0,1.8,5.5,expensive_pe,,132.97,,-156.55,-185.82,3.13,,2,56.18,,727.39,7.36,,,-41.93,-2.63,-75.0,15.74,34894858.28,406334429.0,,,,,727.39,,monthly_est,USD,226985000.0,29683000.0,-200100000.0,229783000.0,348115000.0,,-144.05,4.95,0.13,-38.07,0.65,,55195000.0,-4.21,11,,5,,,0.0,0.0,0.0,0.0,0.0,,0.8,,,0.0,,0.0,4,5,,1.5,0.0,1.0,,,,0.0,2,0.0,1.5,2,26,579
ABX,EAST RESOURCES ACQUISITION CO,Financials,sic,6282,,31.5,Weak,0.3,11,quarterly,insufficient,2022-12,2022-12-31,monthly_est,,5.0,6.7,,0.0,13.5,expensive_pe|leverage_not_applicable|negative_equity,,,,,,,,5,,,278.39,,,3.17,2.94,1.8,-1.84,1.17,5420684.31,942763251.0,,,,,278.39,,monthly_est,USD,-18389856.0,0.0,-30052823.0,30052823.0,99374190.0,,,0.01,,,-0.19,,,7.21,,,,,,,,,,0.75,,,,,1,,,,,,,0.0,,,0.0,,3.5,2,4,3,1,18,656
KTEL,"KONATEL, INC.",Communication Services,sic,4899,,31.4,Weak,0.8,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,3.4,6.0,3.7,7.4,4.0,illiquid|micro_cap|very_volatile,46.27,56.01,,-14.74,-12.76,24.92,-17.29,6,20.97,,61.98,2.32,1.34,0.74,-37.14,-23.61,-37.14,102.58,647307.01,46480336.0,,,,,61.98,,monthly_est,USD,455363.0,,,2055634.0,5451850.0,,-6.4,0.92,,-648.35,0.08,,20023340.0,-0.62,30,8,5,,3,1.2,0.8,0.6,0.0,0.75,0.0,1.6,,,2,,0.0,0.6,1,,1,1.2,1.0,2.25,1.5,,1,1,2,0.0,0.0,27,119
AHT,ASHFORD HOSPITALITY TRUST INC,Real Estate,sic,6798,,31.4,Weak,0.6,18,quarterly,3y,2022-12,2022-12-31,monthly_est,5.0,1.6,0.0,3.6,20.0,4.2,chronic_losses|negative_equity|high_leverage,-6.18,54.07,,-11.27,6.15,,,0,115.55,,,0.19,,,-53.44,-25.25,-98.18,31.57,143662921.01,236886374.0,,,,,,,monthly_est,USD,-150389000.0,3838543000.0,3421479000.0,417064000.0,3917377000.0,12.31,,,,,-0.04,,1240859000.0,10.97,15,0.0,5,,3,0.0,1.4,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,2,,5.0,,,,0.0,1,0.0,0.75,2.5,12,269
DLPN,"DOLPHIN ENTERTAINMENT, INC.",Industrials,sic,7200,,31.4,Weak,0.57,16,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,3.2,4.6,8.7,10.0,0.0,micro_cap|very_volatile,,13.37,,-11.8,-11.3,,,4,25.94,,,1.15,,,-78.76,-42.72,-86.6,38.36,2750442.94,46603113.0,,,,,,,monthly_est,USD,34091092.0,2867592.0,-3202297.0,6069889.0,75376832.0,,-8.23,0.94,0.08,-14.02,0.45,,40505574.0,3.57,24,,4,,,1.2,0.8,,0.0,0.75,,1.6,,,0.0,,0.0,0.6,4,,1.5,,2.5,,,,0.0,0.0,0.0,0.0,0.0,24,614
RPID,"RAPID MICRO BIOSYSTEMS, INC.",Health Care,sic,3826,,31.4,Weak,0.5,13,quarterly,2y,2022-12,2022-12-31,monthly_est,0.0,2.4,2.3,15.4,13.0,1.5,chronic_losses|micro_cap,,-26.25,,-354.91,-368.99,,,0,55.88,,,2.86,,,-89.38,-73.72,,,14292723.67,49024648.0,-65287000.0,-381.06,,,,,monthly_est,USD,164169000.0,,,27064000.0,190650000.0,,,7.27,,-37.04,0.86,1.66,17133000.0,-64.99,29,,0.0,,,1.2,0.8,,0.0,0.0,,0.8,,,0.0,,,4,5,0.0,1,,3.25,,,,0.0,0.0,,,1,47,857
GRCE,ACASTI PHARMA INC.,Health Care,sic,2834,,31.4,Weak,0.33,16,quarterly,3y,2022-12,2022-12-31,monthly_est,,0.0,6.7,20.0,4.0,0.8,micro_cap|expensive_pe,,,,,,,,2,,,153.06,,,,-60.32,-41.86,-91.78,30.62,1897267.9,34320000.0,,,,,153.06,,monthly_est,USD,96720000.0,,,26241000.0,116801000.0,,,9.74,,-17.83,0.83,,,-64.99,,,,,,,,,,0.0,,,,,1,,,4,5,,,1.2,,,,,0.0,0.0,0.0,0.75,0.0,48,857
PRHI,"CONIFER HOLDINGS, INC.",Financials,sic,6331,,31.4,Weak,0.47,17,quarterly,3y,2022-12,2022-12-31,monthly_est,2.0,3.0,9.7,,8.1,5.5,illiquid|expensive_pe|leverage_not_applicable,,-9.55,,-10.18,,,,5,19.52,,190.31,1.28,,0.66,-32.33,0.64,-60.95,17.06,219228.97,134757572.0,,,,,190.31,,monthly_est,USD,18950000.0,33876000.0,5841000.0,28035000.0,312350000.0,,,,1.79,-56.36,0.06,,104889000.0,7.21,25,,1,,,1.2,,,0.0,0.75,,2.4,,,1,,,,,,,0.0,3.25,,2,,1,2,1,1.5,0.0,17,656
PWP,PERELLA WEINBERG PARTNERS,Financials,sic,6199,,31.4,Weak,0.53,14,quarterly,2y,2022-12,2022-12-31,monthly_est,0.0,6.2,3.3,,7.3,11.5,leverage_not_applicable,,-21.23,,2.83,-7.56,,,6,50.71,,29.2,0.83,,0.75,-21.21,70.98,-27.4,12.36,84159789.66,522013343.0,-44333000.0,-7.02,-247.98,,29.2,29.2,monthly_est,USD,137462000.0,0.0,-502773000.0,171570000.0,717093000.0,,-172.95,1.26,0.0,13.01,0.19,15.48,631507000.0,7.21,39,,0.0,,,2.1,1.4,,1,0.75,,0.8,,0.0,1,,,,,,,0.0,3.25,,1.5,,1,4,2,2.5,2,17,656
IDR,"IDAHO STRATEGIC RESOURCES, INC.",Materials,sic,1040,,31.3,Weak,0.6,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,0.0,4.6,15.4,0.0,4.5,,,25.55,,-27.46,-26.64,16.22,,2,34.41,,,8.11,,,-23.39,-27.57,-45.51,17.88,1550549.02,77649525.0,-4327194.0,-45.17,,,,,monthly_est,USD,14877238.0,1315068.0,-322963.0,1638031.0,20983621.0,,,2.06,0.09,-17.69,0.71,1.51,9580189.0,5.87,16,,5,,,0.0,0.0,0.0,0.0,0.0,,1.6,,,0.0,,,4,5,0.0,1,,0.0,,,,1,1,1,1.5,0.0,31,205
TRCK,"TRACK GROUP, INC.",Information Technology,sic,3669,,31.3,Weak,0.47,15,quarterly,2y,2022-12,2022-12-31,monthly_est,,10.0,14.3,4.0,3.0,0.0,illiquid|micro_cap|very_volatile|expensive_pe|negative_equity|high_leverage|thin_interest_cover,,,,,,,,7,,-4.69,124.98,,,14.49,-84.65,-50.0,-90.25,40.06,30245.0,4199455.0,,,,,124.98,,monthly_est,USD,-4804347.0,43455525.0,35923266.0,8277137.0,45653270.0,21.07,-1.47,1.83,,,-0.11,,,-4.21,,,,,,,,,,1.5,,,4,,1,0.0,0.0,3.2,0.0,,,1.2,,,0.0,,0.0,0.0,0.0,0.0,0.0,25,579
MYSZ,"MY SIZE, INC.",Information Technology,sic,7372,,31.3,Weak,0.7,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,0.0,8.3,10.6,4.0,1.5,chronic_losses|micro_cap,460.37,3303.82,,-186.36,-181.88,14.22,4149.55,0,1826.49,,,6.75,,,-78.46,-43.04,-95.97,20.67,2661003.23,30109768.0,-7317000.0,-164.1,,,,,monthly_est,USD,4536000.0,376000.0,-1724000.0,2100000.0,9727000.0,,,1.45,0.08,-183.2,0.47,1.15,4459000.0,-4.21,10,8,5,,3,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,,,2.4,4,0.0,0.5,,1.0,,,,0.0,0.0,0.0,1.5,0.0,25,579
BEEM,BEAM GLOBAL,Information Technology,sic,3674,,31.3,Weak,0.67,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,0.0,0.0,16.7,0.0,7.8,chronic_losses,88.19,144.34,,-89.48,-89.64,-7.58,-5.54,0,69.08,,,11.49,,,-6.08,12.56,-76.32,34.56,77160930.53,252622552.0,-18986000.0,-86.32,,,,,monthly_est,USD,23207000.0,,,,37730000.0,,,1.51,,-84.81,0.62,,21995000.0,-4.21,14,8,5,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,3.2,5,,1,,0.0,,,,2,3,0.0,0.75,2,25,579
SRGZ,STAR GOLD CORP.,Materials,sic,1000,,31.3,Weak,0.3,15,quarterly,2y,2022-12,2022-10-31,monthly_est,,0.0,0.0,17.8,,7.2,chronic_losses|illiquid,,,,,,,,0,,,,,,,13.75,13.75,-70.07,32.19,2217.76,,,,,,,,,USD,413634.0,,,11399.0,828312.0,,,4.64,,-75.91,0.5,,,5.87,,,,,,,,,,0.0,,,,,0.0,,,4,4,,,,,,,,3.5,3,0.0,0.75,0.0,31,205
FNGR,"FINGERMOTION, INC.",Information Technology,sic,7372,,31.3,Weak,0.63,16,quarterly,3y,2022-12,2022-11-30,monthly_est,8.0,2.0,1.5,15.0,4.0,4.0,chronic_losses|heavy_dilution|very_volatile,,18.31,,-26.2,-23.62,8.12,,0,45.81,62.1,,5.77,,,-60.48,97.89,-78.78,111.71,2144591.97,155103005.0,,,,,,,monthly_est,USD,12184008.0,,,11870526.0,21901525.0,,-21.34,4.43,,-57.8,0.56,,26883128.0,-4.21,31,,4,,,1.2,0.8,0.0,0.0,0.0,,0.8,0.0,,0.0,,0.0,4,5,,1.5,,1.0,,,,0.0,4,0.0,0.0,0.0,25,579
RKLB,"ROCKET LAB USA, INC.",Industrials,sic,3760,,31.3,Weak,0.6,13,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,0.0,0.0,18.5,0.0,6.0,,,239.02,,-64.43,-64.08,9.0,,2,384.1,,,9.07,,,-69.3,-0.53,-76.63,20.28,457423643.67,1913295935.0,-148950000.0,-70.59,,,,,monthly_est,USD,673206000.0,102949000.0,-139566000.0,242515000.0,989123000.0,,,4.06,0.15,-20.19,0.68,6.51,210996000.0,3.57,13,,5,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,4,5,1,2,,0.0,,,,0.0,2,0.0,1.5,2.5,24,614
MBI,MBIA INC,Financials,sic,6351,,31.2,Weak,0.53,15,quarterly,2y,2022-12,2022-12-31,monthly_est,1.9,0.0,11.2,,4.0,11.0,chronic_losses|revenue_collapse|leverage_not_applicable|negative_equity,-26.1,-18.52,,-126.62,,,78.34,0,82.25,-13.44,,4.03,,,-18.62,4.05,-18.62,15.35,101232714.96,621383370.0,,,,,,,monthly_est,USD,-882000000.0,,,151000000.0,3375000000.0,,,,,,-0.26,,154000000.0,7.21,10,0.0,0.0,,3,0.0,,,0.0,0.0,5,0.0,4,,0.0,,,,,,,,1.0,,,,2,2,3,1.5,2.5,17,656
PESI,PERMA FIX ENVIRONMENTAL SERVICES INC,Utilities,sic,4955,,31.2,Weak,0.83,13,quarterly,2y,2022-12,2022-12-31,monthly_est,2.5,0.8,8.5,11.4,7.7,3.5,expensive_pe,-18.17,-2.21,,-5.41,-7.64,13.61,-8.12,6,23.93,-0.07,149.39,0.83,,1.95,-44.23,-31.98,-52.81,8.56,1424801.03,58648428.0,-1575000.0,-2.23,,,149.39,,monthly_est,USD,37533000.0,1039000.0,-827000.0,1866000.0,70898000.0,,-30.84,1.04,0.03,-10.17,0.53,4.74,70599000.0,9.15,12,0.0,1,,3,0.0,0.0,0.0,0.0,0.75,0.0,1.6,3.2,,2,,0.0,1.6,5,1,1.5,0.0,5.0,,0.0,,0.0,0.0,1,2.5,0.0,8,108
MIND,"MIND TECHNOLOGY, INC",Industrials,sic,3812,,31.2,Weak,0.6,13,quarterly,2y,2022-12,2022-10-31,monthly_est,2.0,2.0,7.3,15.4,,1.5,chronic_losses,,-4.47,,-62.45,-50.79,34.21,,0,54.15,-2.6,,,,,-72.78,-48.31,-83.8,18.02,1181221.49,,-9383000.0,-38.15,,,,,,USD,22255000.0,,,812000.0,34258000.0,,,2.24,,-69.02,0.65,0.35,24597000.0,3.57,13,,1,,,0.0,0.0,1.95,0.0,0.0,,0.8,3.2,,0.0,,,4,5,0.0,1,,,,,,0.0,0.0,0.0,1.5,0.0,23,614
